Veracode	What languages and platforms does your static scanner support	Veracode allows you to scan Java: JSP: .NET- C#: .NET - VB.NET: ASP.NET: .NET - C+/CLI: C/C+: PHP: ColdFusion: iOS: Android: J2ME: Ruby: Classic ASP: VBScript: VB6: Flash (using Dynamic): COBOL: and JavaScript for mobile and web applications! Our list of supported platforms and languages is always growing
Veracode	What email notifications will I get from Veracode	Veracode keeps customers up to date with scan and overall service status via email. Veracode users will receive emails when: Password is changed: Pre-scan verification is complete: Scan is submitted: and Scan has completed.
Veracode	What is pre-scan verification	The Veracode platform performs a preliminary analysis: or Pre-Scan: of your binaries to validate that they can be analyzed and to give you an opportunity to fix problems with the uploaded files before submitting your scan request. The results of the Pre-Scan verification are given as messages in the module table; summary information appears as you select modules to be scanned.
Veracode	I received an email saying there was an issue scanning my application. What should I do	Veracode will send a scan failure email if issues are encountered scanning your application. Our engineering team will work with you to resolve any issues like this and ensure scan success.
Veracode	What is the difference between a Flaw and a Vulnerability	Veracode scan highlights flaws discovered in a submitted binary. It is important to understand that not all flaws will be exploitable vulnerabilities. A flaw is a potential vulnerability. A flaw is a pattern that is flagged in the analyzed binary that is indicative of a vulnerability. A vulnerability is a hole within the security of a system caused by software flaws: incorrect configurations and/or insecure user behavior.
Veracode	What flaw categories do you look for	Input Validation: Memory Corruption: Numeric Errors: Cryptographic Issues
Veracode	Why do I upload my binaries to Veracode Do you also need my source code	Veracodes automated static binary analysis reviews the final integrated application without requiring organizations to expose their intellectual property in the form of source code.
Veracode	Why should I use Veracode instead of a desktop source code analyzer	Veracode is out to change the world of software by solving this application security challenge in a fundamentally different and better way. Our cloud-based application risk management services platform offers the industrys most complete: accurate and easy to use application security testing:developer trainingandapplication intelligenceservices.
Veracode	Why do I need to package my java app as a war file	Veracode expects Java web applications to be submitted in a standard WAR format. This is so that: regardless of the application server technology being used: Veracode can correctly analyze the data and control flow of the application and understand the application boundaries. Veracode understands standard J2EE application packages: including JAR: WAR: and EAR.
Veracode	How long will it take to SentenceSimilarities.perform_classification_and_sent_similarities()get my results	Veracode performs a fully automated scan on uploaded applications: including constructing a model of the data and control flow and identifying any flaws. The turnaround time depends on the size and complexity of the application: but on average Veracode analyzes 75% of all uploaded Java applications in six hours or less.
Veracode	I only see the source file and line number where the issue exists. How can I tell where the attack is coming from	Each cross-site scripting flaw in the Veracode service carries two types of information: the location at which the flaw is exposed to the end user: and the data or control flow through which a tainted attack string travels to reach the vulnerable part of the code. You can view this control flow in the Call Stack view
Veracode	I like the Veracode web interface: but I do all my work in my IDE. Can you show me the results there I also would like to upload my application directly as part of my build script rather than visiting the Veracode UI.	Veracode provides APIs for uploading applications and viewing results: and includes reference integrations to several bugtracking systems and integrated development environments: including Eclipse and Visual Studio.
Veracode	Does theVeracode Eclipse Pluginwork with other Eclipse-derived IDEs	TheVeracode Eclipse Pluginmay run on Eclipse-derived IDEs like Spring Suite: but Veracode does not provide support for these IDEs.
Veracode	How do I check prescan results in the API	Prescans usually complete very quickly and you receive email notifications when they complete. If you want to check for prescan results using the Upload API: use thegetprescanresults.docall.
Veracode	How do I run an API scan if there are unsupported frameworks warnings in my prescan results	If you want to ensure the scan completes even though there are non-fatal errors such as unsupported frameworks: ensure you use thescan_all_top_level_modulesparameter when you use thebeginscan.docall. Alternately: you can usescan_selected_modules:scan_previously_selected_modules: or modules with a list of module IDs: returned by the prescan.
Veracode	How do I use the API to query tags in the Results API	If you want to query tags in applications: you can add unique tags as metadata when creating your applications. You can then query your applications based on any of the metadata. Usecreateapp.doto create an application with metadata. Use the following calls of theResults APIto get the scan results of applications:getapplist.doto get the full list of your applicationsand thengetappinfo.doto get information for a specific application: including any metadata: if applicable. To get a detailed report for any application: calldetailedreport.do: which returns the results in an XML document.
Veracode	I received an email saying there was an issue scanning my application What should I do	 Veracode will send a scan failure email if issues are encountered scanning your application Our engineering team will work with you to resolve any issues like this and ensure scan success
Veracode	Why does Veracode use passwords for API integrations I thought passwords were inherently insecure	Veracode recommends that you change to using the Veracode API ID and key with HMAC signing where possible because this method provides maximum protection against man-in-the-middle and session replay attacks User credential authentication using username and password is only supported on the Veracode XML APIs which are the legacy APIs
Veracode	Why is the Search Links box in the link tree disabled	You cannot search in the link tree when a link is in edit mode Save any changes or click Cancel Edit to enable the search box
Octane	Why does my run history show updated records when I did not update any records: but only created records	New field values created in a destination endpoint during synchronization are automatically sent back the record in the source endpoint.
Octane	So: for example: when you create a record in ALM and synchronize it to ALM Octane: that new record is created in ALM Octane: and assigned an ALM Octane ID.	ALM Octane Synchronizer recognizes this new ID field value: and sends it back to ALM: adding it to the source record.This last step is the update you see in your run history.
Octane	I modified my link to fix errors that occurred in previous synchronizations. Why do I see these same errors occurring again	If your link is in automatic mode: and a synchronization ran with errors: the records with errors are not necessarily fixed in subsequent runs.This may happen if the errors occurred because of changes outside of the link configuration: such as if the schema changed: but the field mapping was not updated. If you fix the cause of the error (such as refreshing the Field Mapping tab and map the new fields): ALM Octane Synchronizer will re-synchronize those records if changes in the actual record are detected.ALM Octane Synchronizer also periodically re-synchronizes all records: including those that had run with errors: but have had no subsequent changes.To ensure that records that ran with errors are re-synchronized in the next upcoming run: manually set the link to re-synchronize those records.For details: see Re-synchronizing records with fixed errors (automatic mode only).
Octane	Why can't I access Synchronizer I keep getting to a login page.	In certain cases you may try to open Synchronizer and a login page appears but you cannot log in. In this case you need to modify your authentication cookies setting: as described in Install the Synchronizer.
Octane	Why can't I edit mapped requirement types in my synchronization link	After a link is synchronized: you can no longer remove mapped requirement types. You can still add types that are not yet mapped.
Octane	Synchronization failed due to unmapped users. What should I do	When synchronization fails because of unmapped users: check if the missing users exist. If they do not: you can create them in ALM Octane (either as active users: or inactive). When you run synchronization again: the ALM users that were missing will be mapped to the newly-created users in ALM Octane. For details on adding or activating users in ALM Octane: see Assign roles and permissions and Assign roles and permissions.
Octane	During synchronization I received an error: Some of the mapped fields were deleted from ALM Octane.	This error indicates that user defined fields were removed from ALM Octane: which were mapped in a synchronization link. The list of missing fields is displayed in the UI.Edit the relevant link within the Synchronizer UI: and click Refresh fields and field values in the Field mapping tab. All the removed fields will be removed from field mapping. Run an integrity check to verify that records will be synchronized correctly.
Octane	During synchronization I received an error: Some of the fields used in the filter were deleted from ALM Octane.	This error indicates that you removed user defined fields from ALM Octane: which were used in a Synchronizer filter within a particular synchronization link.Either edit the existing filter: or create a new filter without the user defined fields that no longer exist. If you create a new filter: within the Synchronizer UI edit the appropriate link and change the Synchronizer filter in the General tab. Run an integrity check to verify that records will be synchronized correctly.
Octane	Why is ALM Octane Synchronizer failing to find a custom field that was OK in the past	Check the list of custom fields defined in ALM Octane:In Settings : clickand select a shared space or a workspace.In Entities: click User-defined Fields and select the entity whose fields you want to check.Make sure that the field in question still defined for the workspace you are synchronizing.
Octane	Why is the synchronization adding attachments named attachment.url to the ALM Octane entities	This may happen if an ALM entity has an attachment whose name contains special characters (~!@#$%()^&).Workaround: On ALM Octane: remove the added attachment. On ALM: rename the attachment so that it does not contain special characters.
Kubernetes	What is Kubernetes	Kubernetes is an open-source container management tool which holds the responsibilities of container deployment
Kubernetes	How is Kubernetes related to Docker	It's a known fact that Docker provides the lifecycle management of containers and a Docker image builds the runtime containers. But
Kubernetes	What is Container Orchestration	Consider a scenario where you have 5-6 microservices for an application. Now
Kubernetes	What is the need for Container Orchestration	Consider you have 5-6 microservices for a single application performing various tasks
Kubernetes	How does Kubernetes simplify containerized Deployment	As a typical application would have a cluster of containers running across multiple hosts
Kubernetes	What do you know about clusters in Kubernetes	The fundamental behind Kubernetes is that we can enforce the desired state management
Kubernetes	What is Google Container Engine	Google Container Engine (GKE) is an open source management platform for Docker containers and the clusters. This Kubernetes based engine supports only those clusters which run within the Google's public cloud services.
Kubernetes	What is Heapster	Heapster is a cluster-wide aggregator of data provided by Kubelet running on each node. This container management tool is supported natively on Kubernetes cluster and runs as a pod
Kubernetes	What is Minikube	Minikube is a tool that makes it easy to run Kubernetes locally. This runs a single-node Kubernetes cluster inside a virtual machine.
Kubernetes	What is Kubectl	Kubectl is the platform using which you can pass commands to the cluster. So
Kubernetes	What is Kubelet	This is an agent service which runs on each node and enables the slave to communicate with the master. So
Kubernetes	What are the different components of Kubernetes Architecture	The Kubernetes Architecture has mainly 2 components – the master node and the worker node. As you can see in the below diagram
Kubernetes	What do you understand by Kube-proxy	Kube-proxy can run on each and every node and can do simple TCP/UDP packet forwarding across backend network service. So basically
Kubernetes	Can you brief on the working of the master node in Kubernetes	Kubernetes master controls the nodes and inside the nodes the containers are present. Now
Kubernetes	What is the role of kube-apiserver and kube-scheduler	The kube – apiserver follows the scale-out architecture and
Kubernetes	Can you brief about the Kubernetes controller manager	Multiple controller processes run on the master node but are compiled together to run as a single process which is the Kubernetes Controller Manager. So
Kubernetes	What is ETCD	Etcd is written in Go programming language and is a distributed key-value store used for coordinating between distributed work. So
Kubernetes	What do you understand by load balancer in Kubernetes	A load balancer is one of the most common and standard ways of exposing service. There are two types of load balancer used based on the working environment i.e. either the Internal Load Balancer or the External Load Balancer. The Internal Load Balancer automatically balances load and allocates the pods with the required configuration whereas the External Load Balancer directs the traffic from the external load to the backend pods.
Kubernetes	What is Ingress network	 and how does it work
Kubernetes	What do you understand by Cloud controller manager	The Cloud Controller Manager is responsible for persistent storage
Kubernetes	What is the difference between a replica set and replication controller	Replica Set and Replication Controller do almost the same thing. Both of them ensure that a specified number of pod replicas are running at any given time. The difference comes with the usage of selectors to replicate pods. Replica Set use Set-Based selectors while replication controllers use Equity-Based selectors.
Kubernetes	What is a Headless Service	Headless Service is similar to that of a ‘Normal' services but does not have a Cluster IP. This service enables you to directly reach the pods without the need of accessing it through a proxy.
Kubernetes	What are federated clusters	Multiple Kubernetes clusters can be managed as a single cluster with the help of federated clusters. So
Kubernetes	What are minions in Kubernetes cluster	They are the work-horse / worker node of the cluster.
Kubernetes	Kubernetes cluster data is stored in which of the following	Etcd.
Kubernetes	Which of them is a Kubernetes Controller	Both ReplicaSet and Deployment.
Agile Central	How can I create my agile central account	 Let me do it for you! Give me a second.
Agile Central	I can't login to Agile Central. Can you help	 Oh oh! Your password is expired. Can you follow this link to do a reset http://some-link
Agile Central	How to create a new user story	 Open the Release Backlog or Iteration in which you need to create user story. Now click on the 'Add User Story' button and fill in necessary information. Finally click 'Ok'. Tada!! Your user story is created. :-)
Agile Central	How to estimate a user story	 Starting from 1 following Fibonacci series (1 2 3 5 8 13....) you can choose a number based on your work load
Agile Central	What is the minimum and maximum estimation I can provide	 Always keep 1 as a minimum story point. Maximum can be any Fibonacci number.
Agile Central	How to decide when story points are different	 Let the colleagues estimated minimum and maximum discuss and come to a conclusion. :-)
Agile Central	How to create a task	 Open the user story you want to estimate. Click on Add new task button and fill in the information. Now click on Ok. Tada!! Your task is created.
Agile Central	How to create and assign a task to my colleague	 Open the task you want to reassign to your colleague. Now click on the current assignee name choose your colleague name from list. And it is assigned to your colleague now :-)
Agile Central	How to estimate a task	 A task can estimated on a hourly basis.
Agile Central	I can't see my name under my team name in agile central. How to get it updated	 I can do it for you. Can you provide your team name
Agile Central	Name of a colleague is missing proposed list of names. Why	 I can check that for you. What is your colleague's user id
Agile Central	How to assign a user story to another team	 Open the user story you want to assign to different team. Choose the responsible team in Team dropdown. Click Ok. Its done!! :-)
Agile Central	How to move a user story to another iteration	 Open the user story you want to move to iteration. Choose the responsible iteration in Iteration dropdown. Click Ok. Its done!! :-)
Agile Central	How to create a custom view of my team's tasks	 Click Add view button under Plan section on top left. Now choose the view and customize as you wish. Once it is doneclick Create button :-)
Agile Central	How to split a partially completed user story	 Open the user story and click on 3 vertical dots at end of the description. Click on Split. Now choose new iteration in the popup and click Split button. Its done!! :-)
Agile Central	Is there a link between tasks estimation user story estimation	 Not directly. Butefforts of tasks can not beyond the user story points (1 SP ~ 1.3 MD)
Agile Central	Are there any graphical representations available to track iterations	 Yesclick on Views under Track section on your top left. Click on New view to create a new one. Or click on previously created view from available view names.
Agile Central	How can I mark my task as completed	 Change the property Progress from In Progress to Completed
Agile Central	Can I reopen a closed task	 Change the property Progress from Completed to In Progress/Defined
Agile Central	Can I reopen a closed user story	 Yesyou can. But keep in mind that it affects your team velocity and story burn down rate on your plan. :-)
Agile Central	Do you have a guide for agile central	 Yeshere it is: http://some-link
Agile Central	How to create a filter in my task board	 Click Add Filter button on your task board. Choose the property in the left and provide proper value in the right.
Agile Central	How to search for a user story	 Click on the Search icon on top right enter user story number and hit Enter
Agile Central	How to search for a feature	 Click on the Search icon on top right enter feature number and hit Enter
Agile Central	How to link a user story to a feature	 Open the user story and choose appropriate feature under Feature dropdown. Click Save button to save the changes
Agile Central	How to create a feature	 Goto Features under Plan and click on Add new feature button. Fill in the form and click Create. Done :-)
Agile Central	Can everyone create features and user stories	 Nofeature is restricted from everyone only a EPIC owner can create it. But it is possible for everyone to create a new user story
Agile Central	Can I link a user story to more than one feature	 Nostrictly one user story should be linked to only one feature
Agile Central	How to add my photo in my user profile	 Open your profile. Click on Add photo button now choose your photo file and click ok to get it uploaded
Agile Central	How to create a tag	 Goto Tags under Track. Now click on Add Tag button and provide a name of the tag. Click Ok to complete action
Agile Central	Can I add more than one tag to a user story	 Yesyou can!
Agile Central	How can I add a tag to a user story	 Open the user story. Under Tags labelstart typing our tag name. Choose the appropriate tag from suggestions. Click Save to complete the action
Agile Central	I'm unable to create a user story in Agile Central 	Oh no ! That's not good ! Can you provide me the user Id
Agile Central	Does Agile work for distributed teams	Absolutely. We have many customers who are very happy and successful with their distributed teams.
Agile Central	What is the right size for stories completed in an iteration.	Stories should be the right size for their purpose. If you are planning an iteration: you need to ensure your stories are small enough to be
Agile Central	Are Agile and DevOps same	No: agile is not same as DevOps. However: agile can be used as a part of DevOps.
UrbanCode	What kind of environment do I need to run UrbanCode Velocity	High availability UrbanCode Velocity installs are built in through the use of a container platform. It runs on any Kubernetes cluster in a local data center or public cloud. We recommend a minimum of three VMs with 8 GB RAM for the Kubernetes master and two workers. Additional VMs increase scale.
UrbanCode	Do you have a sponsor user program How can customers join	Yes. There is a sponsor users program where customers can work with our design and development teams to help shape the product. It also provides participating customers with an inside an inside look into the products evolution.
UrbanCode	What deployment tools does UrbanCode Velocity integrate with	You can use UrbanCode Velocity to manage your deployments from Jenkins or UrbanCode Deploy.
UrbanCode	Can I use UrbanCode Deploy to automate the deployment of containers	Yes. IBM UrbanCode Deploy can manage containers.
UrbanCode	Is UrbanCode Deploy available as a software-as-a-service offering	Yes. UrbanCode Deploy on Cloud is an SaaS solution with UrbanCode Deploy as its foundation. UrbanCode Deploy is a best-in-class application-release automation solution that makes deploying applications predictable: repeatable and auditable.
UrbanCode	How does UrbanCode Deploy integrate with plug-ins	You can integrate IBM UrbanCode Deploy into your delivery pipeline and avoid restructuring your toolchain with over 130 plug-ins for development: testing: infrastructure and cloud  such as the Jenkins Pipeline and VMware vRealize Automation plug-ins.
